name,designation,full_name,spkid,epoch,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,gm_km3_s2,mass_kg,diameter_km,radius_km,H,neo,pha,orbit_class
Yamanashi,5473,  5473 Yamanashi (1988 VR),20005473,2026-09-08 12:00:00,-336033325.450387,142004212.2448437,119423213.5089231,-10.54520674300697,-13.31733306790395,-5.50204249635928,,,5.2,2.6,13.16,N,N,MBA
Gingasen,5474,  5474 Gingasen (1988 XE1),20005474,2026-09-08 12:00:00,-324297904.411947,79770615.73401237,-3664823.847128692,-5.033474697069548,-18.41346116344964,-7.608570875765223,,,5.046,2.523,13.29,N,N,MBA
Hanskennedy,5475,  5475 Hanskennedy (1989 QO),20005475,2026-09-08 12:00:00,158588197.7056007,-214341362.1959531,-129651688.757259,14.21095798874369,15.12673943456663,-2.009024188569257,,,,,15.27,N,N,IMB
Mulius,5476,  5476 Mulius (1989 TO11),20005476,2026-09-08 12:00:00,167159566.8616347,775954652.9414681,155433201.9378899,-11.98524357978891,3.266827778934895,-0.3176614951612302,,,35.096,17.548,10.69,N,N,TJN
Holmes,5477,  5477 Holmes (1989 UH2),20005477,2026-09-08 12:00:00,239298643.2376433,-24039187.3993088,-111765445.7048666,7.45804505296992,18.47797612565919,11.89204041735276,,,3.147,1.5735,14.29,N,N,IMB
Wartburg,5478,  5478 Wartburg (1989 UE4),20005478,2026-09-08 12:00:00,49068327.38179621,314616435.6557629,111368447.0580105,-20.71511568689076,1.827733623368804,-1.829446816334253,,,,,12.84,N,N,MBA
Grahamryder,5479,  5479 Grahamryder (1989 UT5),20005479,2026-09-08 12:00:00,298978721.5883846,-62946201.10109965,12767994.2211251,5.997571364762069,21.59535799830974,4.616119620245438,,,5.78,2.89,13.38,N,N,MBA
,5480,  5480 (1989 YK8),20005480,2026-09-08 12:00:00,289753445.345059,-285860929.2076285,-135457378.173299,13.95981467205182,11.58286435469731,2.734118563389178,,,15.104,7.552,11.46,N,N,MBA
Kiuchi,5481,  5481 Kiuchi (1990 CH),20005481,2026-09-08 12:00:00,-162261771.6392269,-249015383.3862483,-145197968.3599428,17.68876134632622,-9.775226362969603,-4.111962153723732,,,,,13.41,N,N,MBA
Korankei,5482,  5482 Korankei (1990 DX),20005482,2026-09-08 12:00:00,-218857990.8610882,-190370927.183863,-107534459.0064152,16.56281882984554,-14.21054079604811,-5.684746856715711,,,5.688,2.844,13.42,N,N,MBA
Cherkashin,5483,  5483 Cherkashin (1990 UQ11),20005483,2026-09-08 12:00:00,-377577082.4398787,-237372141.2474356,-62807284.28246739,10.19748392695297,-11.64779287497833,-8.145646176064098,,,17.048,8.524,11.68,N,N,MBA
Inoda,5484,  5484 Inoda (1990 VH1),20005484,2026-09-08 12:00:00,-4737416.083579106,-318233172.9050464,-196831808.7360668,18.06662378266127,-0.8445438132565727,-4.031492930335395,,,10.394,5.197,13.16,N,N,MBA
Kaula,5485,  5485 Kaula (1991 RQ21),20005485,2026-09-08 12:00:00,-22485447.03946243,-405210355.6487877,-192274965.5680903,16.26551099538131,-1.289656657448007,-1.419745281388306,,,,,13.26,N,N,MBA
,5486,  5486 (1991 UT2),20005486,2026-09-08 12:00:00,-335489379.9157329,172666638.7301985,152793836.1182142,-8.99852977714146,-14.00121108803829,-5.808756829197956,,,7.174,3.587,12.98,N,N,MBA
,5487,  5487 (1991 UM4),20005487,2026-09-08 12:00:00,-196128846.6250538,290721438.5382022,139569280.770535,-13.99060248853325,-10.57905760750547,-5.147209559468995,,,,,13.97,N,N,MBA
Kiyosato,5488,  5488 Kiyosato (1991 VK5),20005488,2026-09-08 12:00:00,-224278665.4531281,-370762485.9507625,-103036555.6572401,15.31642207085461,-6.083920935577511,-5.759109865280971,,,18.819,9.4095,11.38,N,N,MBA
Oberkochen,5489,  5489 Oberkochen (1993 BF2),20005489,2026-09-08 12:00:00,38245908.38137291,341719319.7642446,117377084.588439,-18.48574284917786,3.480021778100738,6.099242931070679,,,13.104,6.552,11.52,N,N,MBA
Burbidge,5490,  5490 Burbidge (2019 P-L),20005490,2026-09-08 12:00:00,322454075.937109,-198963186.30764,-63623962.25939815,9.003855968653903,13.89925527942714,5.684020676074892,,,3.573,1.7865,13.98,N,N,MBA
Kaulbach,5491,  5491 Kaulbach (3128 T-1),20005491,2026-09-08 12:00:00,-111045334.59297,-307917608.0717265,-166528410.2119963,17.12076058004018,-4.664033207102882,-1.701021034116125,,,4.288,2.144,14.17,N,N,MBA
Thoma,5492,  5492 Thoma (3227 T-1),20005492,2026-09-08 12:00:00,-458033292.0837489,64772028.81365714,-20005629.00104924,-3.431161256462973,-15.46242018237169,-1.8654842304097,,,13.398,6.699,12.49,N,N,MBA
Spitzweg,5493,  5493 Spitzweg (1617 T-2),20005493,2026-09-08 12:00:00,-295942048.2986125,-79997266.21059474,-42751183.20926417,7.845666832473007,-18.25807832481337,-9.373343249202192,,,,,13.71,N,N,MBA
Johanmohr,5494,  5494 Johanmohr (1933 UM1),20005494,2026-09-08 12:00:00,-325467296.6877164,266988571.7279722,116493272.1438456,-12.42073899446645,-10.77448126753848,-5.04133539140457,,,8.9,4.45,12.79,N,N,MBA
Rumyantsev,5495,  5495 Rumyantsev (1972 RY3),20005495,2026-09-08 12:00:00,-517399965.1933029,-90207437.11783586,-2220904.95679367,3.114789703827713,-12.99406189959274,-8.18308031604115,,,25.518,12.759,11.81,N,N,OMB
,5496,  5496 (1973 NA),20005496,2026-09-08 12:00:00,41751531.59128281,-150053055.9777417,-87584696.07454264,13.75387226569902,4.16046412810494,-30.34551523875018,,,,,16.18,Y,N,APO
Sararussell,5497,  5497 Sararussell (1975 SS),20005497,2026-09-08 12:00:00,222615668.6651353,-409336632.3244871,-83686660.52058533,14.52071479061485,7.102472540471598,2.370863999853388,,,11.286,5.643,12.66,N,N,MBA
Gustafsson,5498,  5498 Gustafsson (1980 FT3),20005498,2026-09-08 12:00:00,-187240171.611295,296220263.4041063,113623807.0370072,-16.43148249939395,-6.733674461932066,-3.002556837718512,,,3.455,1.7275,14.20,N,N,MBA
,5499,  5499 (1981 SU2),20005499,2026-09-08 12:00:00,116011978.0927646,247392798.1795916,118249733.3160448,-19.99076602694981,9.20195603862857,3.667848336439097,,,3.805,1.9025,13.89,N,N,MBA
Twilley,5500,  5500 Twilley (1981 WR),20005500,2026-09-08 12:00:00,166323828.3505504,252545815.6307002,88051240.96547575,-18.49886768420791,9.13457360332183,5.060870410277216,,,4.483,2.2415,13.75,N,N,MBA
,5501,  5501 (1982 FF2),20005501,2026-09-08 12:00:00,99361607.7058195,336087207.1926732,134228938.8539739,-18.24836552519307,2.665448687895066,-0.1549209515802253,,,,,13.81,N,N,MBA
Brashear,5502,  5502 Brashear (1984 EC),20005502,2026-09-08 12:00:00,167956792.7880241,331238767.5749825,243869664.9517873,-15.36876030331386,4.525434864715199,2.713491123411542,,,6.465,3.2325,13.17,N,N,MBA
,5503,  5503 (1985 CE2),20005503,2026-09-08 12:00:00,-195834256.7702733,-327537398.1710403,-101918874.010434,14.73569777432378,-9.721840982234905,-3.711342661826875,,,7.357,3.6785,13.15,N,N,MBA
Lanzerotti,5504,  5504 Lanzerotti (1985 FC2),20005504,2026-09-08 12:00:00,-116432361.3625352,303986467.7566992,206227766.2725828,-16.92445421529241,-7.829999683068067,-0.4782824229974014,,,7.167,3.5835,12.87,N,N,MBA
Rundetaarn,5505,  5505 Rundetaarn (1986 VD1),20005505,2026-09-08 12:00:00,-112564586.9508795,355173000.9250996,198625023.2732868,-17.54078532993125,-0.7452610689055431,-3.240108627023414,,,22.042,11.021,12.30,N,N,MBA
Artiglio,5506,  5506 Artiglio (1987 SV11),20005506,2026-09-08 12:00:00,-97024589.4005915,-304272178.8131387,-161349301.1560262,17.35854298381459,-7.048725169669501,-4.385145695083557,,,11.41,5.705,13.78,N,N,MBA
Niijima,5507,  5507 Niijima (1987 UJ),20005507,2026-09-08 12:00:00,-423763636.8030654,97165974.52577087,38825085.18218167,-4.482720583074357,-14.01514352955902,-6.888828885218528,,,5.522,2.761,13.80,N,N,MBA
Gomyou,5508,  5508 Gomyou (1988 EB),20005508,2026-09-08 12:00:00,-375161057.5701593,1081102.458151395,30496074.00295867,-4.682960371185363,-17.02058330146156,-9.030197894413563,,,15.358,7.679,12.52,N,N,MBA
Rennsteig,5509,  5509 Rennsteig (1988 RD3),20005509,2026-09-08 12:00:00,-335095188.5309707,31601414.43201441,10123142.70706951,0.7145265394533306,-18.3356058158347,-7.131467678255079,,,3.094,1.547,14.64,N,N,MBA
,5510,  5510 (1988 RF7),20005510,2026-09-08 12:00:00,-295738437.5451718,-206383761.8809774,-51711897.8910771,13.3497657310522,-10.74296424322365,-5.593731432094355,,,4.314,2.157,13.79,N,N,MCA
Cloanthus,5511,  5511 Cloanthus (1988 TH1),20005511,2026-09-08 12:00:00,186787507.864373,814995975.7425879,173837734.0671603,-11.36291693282561,3.383609357843048,1.031801049028961,,,39.773,19.8865,10.34,N,N,TJN
,5512,  5512 (1988 VD7),20005512,2026-09-08 12:00:00,174723019.198299,243944329.4921049,96315586.920758,-14.8750752654633,12.95163307912023,7.853138180313384,,,5.323,2.6615,13.43,N,N,MBA
Yukio,5513,  5513 Yukio (1988 WB),20005513,2026-09-08 12:00:00,-155314792.1430681,-276965529.0099568,-127904504.4231377,16.86999106735615,-8.918668753733854,-3.466853599916035,,,,,13.77,N,N,MBA
Karelraska,5514,  5514 Karelraska (1989 BN1),20005514,2026-09-08 12:00:00,-367186416.0480649,-121431840.6320193,-16810926.88498614,2.536686182787986,-17.34688061218279,-5.715275237658058,,,5.229,2.6145,13.61,N,N,MBA
Naderi,5515,  5515 Naderi (1989 EL1),20005515,2026-09-08 12:00:00,317809322.0840828,361748505.5800836,55263759.47585031,-11.56722318364978,8.707164540541003,2.036321541288376,,,7.001,3.5005,13.10,N,N,MBA
Jawilliamson,5516,  5516 Jawilliamson (1989 JK),20005516,2026-09-08 12:00:00,-237777678.1654793,-224179610.0723987,-25997583.81252202,13.82932196283815,-16.09211190127288,-4.271932261817122,,,11.535,5.7675,13.44,N,N,MBA
Johnerogers,5517,  5517 Johnerogers (1989 LJ),20005517,2026-09-08 12:00:00,-295258510.532751,-175652195.0152235,6181598.723034248,9.293305244595162,-15.93433432885236,-9.552556053942537,,,6.007,3.0035,13.21,N,N,MBA
Mariobotta,5518,  5518 Mariobotta (1989 YF),20005518,2026-09-08 12:00:00,286602186.4061551,239239654.5427921,48464343.84216536,-9.16141911976967,13.9456492178651,5.891748171701714,,,7.211,3.6055,13.06,N,N,MBA
Lellouch,5519,  5519 Lellouch (1990 QB4),20005519,2026-09-08 12:00:00,-261542007.1022277,354921548.7727021,122370981.9543808,-14.44411670192344,-9.264005798368004,-2.187555612236109,,,19.917,9.9585,12.60,N,N,MBA
Natori,5520,  5520 Natori (1990 RB),20005520,2026-09-08 12:00:00,341049033.6214468,-207082658.7844304,-49708629.98464929,9.142383190726443,14.32747175588639,8.729517044259502,,,12.347,6.1735,12.45,N,N,MBA
Morpurgo,5521,  5521 Morpurgo (1991 PM1),20005521,2026-09-08 12:00:00,-426077709.026807,95378488.87011705,132473675.2036693,-5.558093856427201,-13.58366010814547,-4.651428329528799,,,9.953,4.9765,12.69,N,N,MBA
De Rop,5522,  5522 De Rop (1991 PJ5),20005522,2026-09-08 12:00:00,-139185017.5939361,252650696.9817953,108788498.0998624,-20.80707583520325,-6.801472006375294,-3.507711340104791,,,5.379,2.6895,13.50,N,N,MBA
Luminet,5523,  5523 Luminet (1991 PH8),20005523,2026-09-08 12:00:00,68800615.38820297,388867731.9207692,165126035.8566309,-17.22479351043923,2.149603100573802,2.039635304294166,,,8.093,4.0465,13.03,N,N,MBA
Lecacheux,5524,  5524 Lecacheux (1991 RA30),20005524,2026-09-08 12:00:00,-334006844.3978574,-91315711.80561794,9410138.749756934,4.893126702585039,-17.67334799942309,-7.470296287727227,,,19.902,9.951,13.13,N,N,MBA
,5525,  5525 (1991 TS4),20005525,2026-09-08 12:00:00,-358397956.1622837,-48567093.73390847,-45608331.30700573,5.283748222794516,-15.03361059868654,-8.6785383225921,,,5.281,2.6405,13.39,N,N,MBA
Kenzo,5526,  5526 Kenzo (1991 UP1),20005526,2026-09-08 12:00:00,-98016497.91239364,364096406.0552847,71390317.39255364,-18.46519235269135,-1.125701517417595,-3.40437374177909,,,7.437,3.7185,12.95,N,N,MBA
,5527,  5527 (1991 UQ3),20005527,2026-09-08 12:00:00,-337110650.4173586,-7912897.878285505,18946003.56156366,2.469096958612639,-18.03968243598527,-7.541095292886256,,,4.878,2.439,13.90,N,N,MBA
,5528,  5528 (1992 AJ),20005528,2026-09-08 12:00:00,-29072425.97809801,453026848.1789822,90522674.62872359,-16.95424366406034,-1.900785185563298,2.796061675879905,,,21.001,10.5005,11.58,N,N,OMB
Perry,5529,  5529 Perry (2557 P-L),20005529,2026-09-08 12:00:00,99878185.71930787,340069307.0068998,179326522.1014104,-16.17226769950349,3.209096793943646,2.088747830844281,,,3.58,1.79,14.16,N,N,MBA
Eisinga,5530,  5530 Eisinga (2835 P-L),20005530,2026-09-08 12:00:00,373061194.0191435,1840225.554600391,-15284337.62745218,-1.936302292236018,15.32199791086176,9.245416337601878,,,4.72,2.36,14.06,N,N,MBA
Carolientje,5531,  5531 Carolientje (1051 T-2),20005531,2026-09-08 12:00:00,157609186.5103407,-410076556.90867,-75232269.697812,15.55121846186149,5.356931319348107,0.9112814952970291,,,,,13.28,N,N,MBA
Ichinohe,5532,  5532 Ichinohe (1932 CY),20005532,2026-09-08 12:00:00,-350857137.4633495,-204526040.9856907,-79393413.02616425,9.437151918265956,-15.08906896431344,-6.512749575826382,,,17.929,8.9645,12.74,N,N,MBA
Bagrov,5533,  5533 Bagrov (1935 SC),20005533,2026-09-08 12:00:00,108614421.7528885,240727993.9793136,132437630.5595646,-19.34854808126172,9.99657019155231,5.038137063274203,,,4.506,2.253,14.15,N,N,MBA
,5534,  5534 (1941 UN),20005534,2026-09-08 12:00:00,-360283713.7840839,-357851712.1458901,-204741958.7813588,8.797595261028679,-7.880224898537364,-4.917292872174999,,,8.501,4.2505,12.69,N,N,MBA
Annefrank,5535,  5535 Annefrank (1942 EM),20005535,2026-09-08 12:00:00,202410990.9704765,241204746.3445331,80019194.18579997,-16.61163718658263,10.51340146072108,5.234238689876799,,,4.8,2.4,13.86,N,N,MBA
Honeycutt,5536,  5536 Honeycutt (1955 QN),20005536,2026-09-08 12:00:00,302471793.7197535,-47832843.46377158,17832493.06395434,1.942167262483318,20.07152926861077,8.007493988284587,,,,,13.09,N,N,MBA
Sanya,5537,  5537 Sanya (1964 TA2),20005537,2026-09-08 12:00:00,254344072.9226382,128872686.2607044,82100928.06836396,-9.44106383524599,17.95509196053181,9.566048273919765,,,3.87,1.935,14.20,N,N,MBA
Luichewoo,5538,  5538 Luichewoo (1964 TU2),20005538,2026-09-08 12:00:00,223111110.6692268,-195580424.3420039,-95049686.44591859,12.69873804648699,15.15211295916284,8.66885683254872,,,,,14.59,N,N,MBA
Limporyen,5539,  5539 Limporyen (1965 UA1),20005539,2026-09-08 12:00:00,283691136.0061191,118193461.116417,62138640.10977696,-10.78349302741549,17.53938853370768,7.549767743229748,,,10.362,5.181,13.91,N,N,MBA
Smirnova,5540,  5540 Smirnova (1971 QR1),20005540,2026-09-08 12:00:00,123105977.7698143,288757845.6048611,112719859.0850349,-16.73320249256728,12.6013042530694,3.637443673493252,,,3.606,1.803,14.37,N,N,MBA
Seimei,5541,  5541 Seimei (1976 UH16),20005541,2026-09-08 12:00:00,260771407.747642,-381127881.7239398,-60002016.72392484,12.66496608611401,11.1550730952891,2.792356972670107,,,13.25,6.625,12.48,N,N,MBA
Moffatt,5542,  5542 Moffatt (1978 PT4),20005542,2026-09-08 12:00:00,-419377092.9545117,35928649.20348553,120735613.9072472,-3.895922295478822,-15.36920809615818,-3.438636348085752,,,8.597,4.2985,12.61,N,N,MBA
Sharaf,5543,  5543 Sharaf (1978 TW2),20005543,2026-09-08 12:00:00,48033507.34858396,282104711.2191067,108574571.6320749,-21.54437193360154,2.301489758143888,1.328645118711097,,,4.404,2.202,14.10,N,N,MBA
Kazakov,5544,  5544 Kazakov (1978 TH6),20005544,2026-09-08 12:00:00,392075690.6918898,-152497673.5701757,-130038151.1276551,6.900690704235034,12.23856384539986,8.72131746166913,,,,,13.29,N,N,MBA
Makarov,5545,  5545 Makarov (1978 VY14),20005545,2026-09-08 12:00:00,50449838.72099944,351825126.9078795,159344896.224111,-18.41423018751457,1.490466389514864,1.802479765072842,,,6.141,3.0705,13.58,N,N,MBA
Salavat,5546,  5546 Salavat (1979 YS),20005546,2026-09-08 12:00:00,-74949889.5509611,328806709.2375109,150943188.5805488,-18.14301855358712,-3.564218997297957,-6.024409988770384,,,8.39,4.195,12.61,N,N,MBA
Acadiau,5547,  5547 Acadiau (1980 LE1),20005547,2026-09-08 12:00:00,-237642943.9498957,-221582119.8776769,-116674025.4846015,14.32475901383456,-14.95043845708904,-1.676769302064038,,,9.177,4.5885,12.55,N,N,MBA
Thosharriot,5548,  5548 Thosharriot (1980 TH),20005548,2026-09-08 12:00:00,361624037.0190199,-266511237.5909771,-137558952.6317987,9.724681402716536,10.7534684459241,7.697722220284494,,,11.722,5.861,12.50,N,N,MBA
Bobstefanik,5549,  5549 Bobstefanik (1981 GM1),20005549,2026-09-08 12:00:00,-213896820.3235841,232526269.8302777,180440453.3683983,-15.02807567737625,-10.15507876233723,-7.576762885702453,,,6.395,3.1975,13.22,N,N,MBA
,5550,  5550 (1981 UB1),20005550,2026-09-08 12:00:00,-370894298.4456123,201439225.7114925,87910948.88270946,-11.76698813652287,-12.76108670970136,-5.1505840606083,,,18.32,9.16,12.33,N,N,MBA
Glikson,5551,  5551 Glikson (1982 BJ),20005551,2026-09-08 12:00:00,376278298.3704901,53145161.46779376,-138333257.8931368,-2.473832796940858,15.75839652898994,4.339251940853464,,,5.605,2.8025,13.41,N,N,MBA
Studnicka,5552,  5552 Studnicka (1982 SJ1),20005552,2026-09-08 12:00:00,-384658727.0359826,-314879416.085739,-80414559.80252683,7.785027889716194,-11.68672494409484,-3.300706226799254,,,7.331,3.6655,12.94,N,N,MBA
Chodas,5553,  5553 Chodas (1984 CM1),20005553,2026-09-08 12:00:00,364205194.8442254,-301466323.6714069,-96052350.49415651,10.98077288536718,10.12915573764529,1.950472522307822,,,9.984,4.992,13.46,N,N,MBA
Keesey,5554,  5554 Keesey (1985 TW1),20005554,2026-09-08 12:00:00,-73072855.43677203,267186292.4409835,137405596.3091043,-21.32205914023706,-0.01101596311617318,-2.45203745134424,,,4.18,2.09,14.03,N,N,MBA
Wimberly,5555,  5555 Wimberly (1986 VF5),20005555,2026-09-08 12:00:00,-112620756.5512127,-403103173.6978502,-266135177.2174884,15.27274478307326,-2.354800047503974,-1.716964068760687,,,11.184,5.592,12.58,N,N,MBA
,5556,  5556 (1988 AL),20005556,2026-09-08 12:00:00,-101782622.6346151,-379297103.5457184,-98799950.14501533,16.81003144381807,-7.101974957385933,-2.461313671363464,,,13.349,6.6745,13.72,N,N,MBA
Chimikeppuko,5557,  5557 Chimikeppuko (1989 CM1),20005557,2026-09-08 12:00:00,7696032.146973028,-288181196.9113479,-161386677.0577802,21.33199248895199,-0.8244949463930681,-0.9129327879454834,,,7.1,3.55,12.96,N,N,MBA
Johnnapier,5558,  5558 Johnnapier (1989 WL2),20005558,2026-09-08 12:00:00,105424371.0977749,-276038187.1384279,-55068961.56573914,17.69071588873864,9.958651903880586,-3.862269615587288,,,2.327,1.1635,14.37,N,N,IMB
Beategordon,5559,  5559 Beategordon (1990 MV),20005559,2026-09-08 12:00:00,-319700167.2298106,-67767403.67555833,40636284.4763381,7.152859031784058,-17.43220049535508,-8.940644619715325,,,7.621,3.8105,12.91,N,N,MBA
Amytis,5560,  5560 Amytis (1990 MX),20005560,2026-09-08 12:00:00,54403180.30018845,341270356.0898457,152803140.5013932,-17.45726947464339,1.32231822410104,2.442544488882431,,,4.703,2.3515,13.83,N,N,MBA
Iguchi,5561,  5561 Iguchi (1991 QD),20005561,2026-09-08 12:00:00,14330526.51344809,-296056340.3094701,-148011259.2749358,19.47386305793497,2.771313488434561,3.262197674142132,,,6.878,3.439,13.35,N,N,MBA
Sumi,5562,  5562 Sumi (1991 VS),20005562,2026-09-08 12:00:00,395372466.4671136,55372110.0026862,-33861303.38604448,-3.01774058774867,15.66811491500504,7.112578082431765,,,4.473,2.2365,13.73,N,N,MBA
Yuuri,5563,  5563 Yuuri (1991 VZ1),20005563,2026-09-08 12:00:00,15372782.09984469,-386840179.352616,-203535542.151388,16.70939855375055,1.489073199870748,-2.446956332427094,,,10.188,5.094,12.03,N,N,MBA
Hikari,5564,  5564 Hikari (1991 VH2),20005564,2026-09-08 12:00:00,258468335.6029394,-235009023.113441,-144372374.5761214,14.95140568075208,11.00550506148154,2.825375120211293,,,6.162,3.081,13.45,N,N,MBA
Ukyounodaibu,5565,  5565 Ukyounodaibu (1991 VN2),20005565,2026-09-08 12:00:00,-452347840.7787083,-221396050.1575961,-6255891.668015663,4.922738298102077,-13.01010494700929,-4.253018073509706,,,12.286,6.143,12.22,N,N,MBA
,5566,  5566 (1991 VY3),20005566,2026-09-08 12:00:00,-201367404.5742754,322452624.5614045,133345942.2611182,-17.24908110228085,-8.423900823612119,-3.196667172127407,,,13.771,6.8855,12.92,N,N,MBA
Durisen,5567,  5567 Durisen (1953 FK1),20005567,2026-09-08 12:00:00,147317890.3655652,340741210.3903628,271967638.602025,-14.1711462977452,6.200494137509629,5.889441182438176,,,36.475,18.2375,11.51,N,N,MBA
Mufson,5568,  5568 Mufson (1953 TS2),20005568,2026-09-08 12:00:00,-316989250.5836222,201327866.0410308,111884482.7916889,-9.838981006254894,-12.7757192865782,-5.003241995064828,,,5.175,2.5875,13.61,N,N,MBA
Colby,5569,  5569 Colby (1974 FO),20005569,2026-09-08 12:00:00,-245244605.0231934,290897889.0720342,156354536.9627737,-12.49592413026403,-9.705855203695174,-5.454238784921627,,,,,13.59,N,N,MBA
