spkid,full_name,pdes,name,kind,neo,pha,class,H,diameter_km,gm_km3_s2
20056368, 56368 (2000 EU5),56368,,an,N,N,MBA,16.26,,
20056369, 56369 (2000 EW6),56369,,an,N,N,MBA,15.64,1.860,
20056370, 56370 (2000 EV7),56370,,an,N,N,MBA,15.12,,
20056371, 56371 (2000 EC15),56371,,an,N,N,MBA,14.71,3.476,
20056372, 56372 (2000 EX19),56372,,an,N,N,MBA,15.40,2.429,
20056373, 56373 (2000 EF20),56373,,an,N,N,MBA,15.44,2.098,
20056374, 56374 (2000 EM24),56374,,an,N,N,MBA,16.65,1.591,
20056375, 56375 (2000 EJ25),56375,,an,N,N,MBA,15.95,3.008,
20056376, 56376 (2000 EE33),56376,,an,N,N,MBA,15.31,2.060,
20056377, 56377 (2000 EU35),56377,,an,N,N,MBA,16.16,2.213,
20056378, 56378 (2000 ED37),56378,,an,N,N,MBA,15.76,,
20056379, 56379 (2000 EU42),56379,,an,N,N,MBA,15.63,,
20056380, 56380 (2000 EJ43),56380,,an,N,N,MBA,15.89,1.553,
20056381, 56381 (2000 EN43),56381,,an,N,N,MBA,16.27,,
20056382, 56382 (2000 ES43),56382,,an,N,N,MBA,15.87,,
20056383, 56383 (2000 EJ47),56383,,an,N,N,MBA,15.37,2.009,
20056384, 56384 (2000 EX47),56384,,an,N,N,MBA,15.79,2.193,
20056385, 56385 (2000 EN48),56385,,an,N,N,MBA,15.97,1.829,
20056386, 56386 (2000 EG54),56386,,an,N,N,MBA,15.95,1.906,
20056387, 56387 (2000 EA64),56387,,an,N,N,MBA,15.99,1.843,
20056388, 56388 (2000 EN69),56388,,an,N,N,MBA,15.29,2.291,
20056389, 56389 (2000 EB87),56389,,an,N,N,MBA,16.05,,
20056390, 56390 (2000 EH91),56390,,an,N,N,MBA,15.36,2.339,
20056391, 56391 (2000 ET97),56391,,an,N,N,MBA,15.64,,
20056392, 56392 (2000 ET106),56392,,an,N,N,MBA,15.92,,
20056393, 56393 (2000 ER120),56393,,an,N,N,MBA,16.02,2.178,
20056394, 56394 (2000 EB126),56394,,an,N,N,MBA,15.57,,
20056395, 56395 (2000 EV126),56395,,an,N,N,MBA,16.02,2.417,
20056396, 56396 (2000 EX129),56396,,an,N,N,MBA,14.64,7.433,
20056397, 56397 (2000 EN134),56397,,an,N,N,MBA,15.73,2.213,
20056398, 56398 (2000 EW134),56398,,an,N,N,MBA,16.46,1.833,
20056399, 56399 (2000 EU135),56399,,an,N,N,MBA,15.02,3.208,
20056400, 56400 (2000 EF140),56400,,an,N,N,MBA,13.68,6.696,
20056401, 56401 (2000 EN155),56401,,an,N,N,MBA,15.13,5.403,
20056402, 56402 (2000 ET157),56402,,an,N,N,MBA,15.21,,
20056403, 56403 (2000 FL),56403,,an,N,N,MBA,15.67,2.194,
20056404, 56404 (2000 FC12),56404,,an,N,N,MBA,14.26,4.174,
20056405, 56405 (2000 FH17),56405,,an,N,N,MBA,16.25,1.851,
20056406, 56406 (2000 FZ20),56406,,an,N,N,MBA,15.26,,
20056407, 56407 (2000 FA22),56407,,an,N,N,MBA,16.46,1.788,
20056408, 56408 (2000 FH22),56408,,an,N,N,MBA,16.16,1.765,
20056409, 56409 (2000 FQ29),56409,,an,N,N,MBA,16.73,1.330,
20056410, 56410 (2000 FZ34),56410,,an,N,N,MBA,16.51,,
20056411, 56411 (2000 FE35),56411,,an,N,N,MBA,15.51,2.117,
20056412, 56412 (2000 FM40),56412,,an,N,N,MBA,15.78,1.937,
20056413, 56413 (2000 FU40),56413,,an,N,N,MBA,16.64,3.102,
20056414, 56414 (2000 FK42),56414,,an,N,N,MBA,15.58,1.824,
20056415, 56415 (2000 FR46),56415,,an,N,N,MBA,15.49,,
20056416, 56416 (2000 FS55),56416,,an,N,N,MBA,16.15,,
20056417, 56417 (2000 FO58),56417,,an,N,N,MBA,15.49,1.760,
20056418, 56418 (2000 FL59),56418,,an,N,N,MBA,16.21,,
20056419, 56419 (2000 FM59),56419,,an,N,N,MBA,16.28,,
20056420, 56420 (2000 FX60),56420,,an,N,N,MBA,15.77,,
20056421, 56421 (2000 GV2),56421,,an,N,N,MBA,15.66,2.221,
20056422, 56422 Mnajdra (2000 GV3),56422,Mnajdra,an,N,N,MBA,15.19,,
20056423, 56423 (2000 GW3),56423,,an,N,N,MBA,15.60,,
20056424, 56424 (2000 GG5),56424,,an,N,N,MBA,15.57,,
20056425, 56425 (2000 GZ7),56425,,an,N,N,MBA,14.60,,
20056426, 56426 (2000 GW24),56426,,an,N,N,MBA,16.13,,
20056427, 56427 (2000 GO27),56427,,an,N,N,MBA,15.41,,
20056428, 56428 (2000 GT27),56428,,an,N,N,MBA,16.91,2.340,
20056429, 56429 (2000 GY27),56429,,an,N,N,MBA,16.50,,
20056430, 56430 (2000 GP29),56430,,an,N,N,MBA,15.55,,
20056431, 56431 (2000 GX33),56431,,an,N,N,MBA,15.62,,
20056432, 56432 (2000 GY33),56432,,an,N,N,MBA,15.88,,
20056433, 56433 (2000 GR34),56433,,an,N,N,MBA,14.53,7.382,
20056434, 56434 (2000 GN38),56434,,an,N,N,MBA,15.98,3.823,
20056435, 56435 (2000 GQ38),56435,,an,N,N,MBA,15.17,,
20056436, 56436 (2000 GZ46),56436,,an,N,N,MBA,14.99,,
20056437, 56437 (2000 GT48),56437,,an,N,N,MBA,15.61,,
20056438, 56438 (2000 GV49),56438,,an,N,N,MBA,15.42,,
20056439, 56439 (2000 GD52),56439,,an,N,N,MBA,14.79,2.683,
20056440, 56440 (2000 GY52),56440,,an,N,N,MBA,15.95,,
20056441, 56441 (2000 GW54),56441,,an,N,N,MBA,16.17,1.653,
20056442, 56442 (2000 GP66),56442,,an,N,N,MBA,14.64,4.953,
20056443, 56443 (2000 GX67),56443,,an,N,N,MBA,15.44,2.447,
20056444, 56444 (2000 GB68),56444,,an,N,N,MBA,15.44,,
20056445, 56445 (2000 GN71),56445,,an,N,N,MBA,15.72,,
20056446, 56446 (2000 GF74),56446,,an,N,N,MBA,15.77,4.359,
20056447, 56447 (2000 GR76),56447,,an,N,N,MBA,16.07,1.753,
20056448, 56448 (2000 GY76),56448,,an,N,N,MBA,15.91,1.805,
20056449, 56449 (2000 GS78),56449,,an,N,N,MBA,16.62,,
20056450, 56450 (2000 GU80),56450,,an,N,N,MBA,14.83,6.423,
20056451, 56451 (2000 GN81),56451,,an,N,N,MBA,14.97,6.045,
20056452, 56452 (2000 GU86),56452,,an,N,N,MBA,15.50,5.264,
20056453, 56453 (2000 GG87),56453,,an,N,N,MBA,15.69,,
20056454, 56454 (2000 GM87),56454,,an,N,N,MBA,15.41,2.135,
20056455, 56455 (2000 GW87),56455,,an,N,N,MBA,15.43,2.203,
20056456, 56456 (2000 GE89),56456,,an,N,N,MBA,15.00,,
20056457, 56457 (2000 GE95),56457,,an,N,N,MBA,15.29,1.964,
20056458, 56458 (2000 GA96),56458,,an,N,N,MBA,15.85,,
20056459, 56459 (2000 GD96),56459,,an,N,N,MBA,15.83,1.964,
20056460, 56460 (2000 GE96),56460,,an,N,N,MBA,15.36,2.453,
20056461, 56461 (2000 GX96),56461,,an,N,N,MBA,14.05,3.501,
20056462, 56462 (2000 GN97),56462,,an,N,N,MBA,15.40,,
20056463, 56463 (2000 GD98),56463,,an,N,N,MBA,15.12,2.294,
20056464, 56464 (2000 GE98),56464,,an,N,N,MBA,16.07,,
20056465, 56465 (2000 GS98),56465,,an,N,N,MBA,15.91,,
20056466, 56466 (2000 GZ99),56466,,an,N,N,MBA,16.15,,
20056467, 56467 (2000 GP103),56467,,an,N,N,MBA,16.33,1.469,
20056468, 56468 (2000 GO104),56468,,an,N,N,MBA,15.11,,
20056469, 56469 (2000 GN105),56469,,an,N,N,MBA,16.01,,
20056470, 56470 (2000 GH106),56470,,an,N,N,MBA,16.13,,
20056471, 56471 (2000 GX106),56471,,an,N,N,MBA,15.32,3.836,
20056472, 56472 (2000 GB108),56472,,an,N,N,MBA,15.97,1.590,
20056473, 56473 (2000 GY108),56473,,an,N,N,MBA,15.43,2.023,
20056474, 56474 (2000 GA109),56474,,an,N,N,MBA,16.25,,
20056475, 56475 (2000 GN109),56475,,an,N,N,MBA,16.43,1.331,
20056476, 56476 (2000 GU110),56476,,an,N,N,MBA,15.12,,
20056477, 56477 (2000 GM111),56477,,an,N,N,MBA,15.86,,
20056478, 56478 (2000 GS111),56478,,an,N,N,MBA,16.29,1.837,
20056479, 56479 (2000 GT114),56479,,an,N,N,MBA,14.08,,
20056480, 56480 (2000 GU114),56480,,an,N,N,MBA,16.14,,
20056481, 56481 (2000 GW114),56481,,an,N,N,MBA,14.76,2.824,
20056482, 56482 (2000 GY115),56482,,an,N,N,MBA,15.63,2.301,
20056483, 56483 (2000 GY121),56483,,an,N,N,MBA,16.25,,
20056484, 56484 (2000 GH124),56484,,an,N,N,MBA,14.70,2.840,
20056485, 56485 (2000 GL125),56485,,an,N,N,MBA,14.90,7.833,
20056486, 56486 (2000 GF126),56486,,an,N,N,MBA,14.65,2.696,
20056487, 56487 (2000 GR126),56487,,an,N,N,MBA,15.24,2.719,
20056488, 56488 (2000 GQ131),56488,,an,N,N,MBA,15.36,,
20056489, 56489 (2000 GT131),56489,,an,N,N,MBA,15.35,,
20056490, 56490 (2000 GD133),56490,,an,N,N,MBA,14.95,5.492,
20056491, 56491 (2000 GS133),56491,,an,N,N,MBA,16.08,,
20056492, 56492 (2000 GH134),56492,,an,N,N,MBA,15.48,,
20056493, 56493 (2000 GU134),56493,,an,N,N,MBA,14.88,,
20056494, 56494 (2000 GA136),56494,,an,N,N,MBA,15.24,,
20056495, 56495 (2000 GW137),56495,,an,N,N,MBA,15.15,2.275,
20056496, 56496 (2000 GE138),56496,,an,N,N,MBA,16.30,2.105,
20056497, 56497 (2000 GD140),56497,,an,N,N,MBA,15.60,,
20056498, 56498 (2000 GU140),56498,,an,N,N,MBA,16.09,1.910,
20056499, 56499 (2000 GM143),56499,,an,N,N,MBA,15.81,,
20056500, 56500 (2000 GV143),56500,,an,N,N,MBA,15.07,3.007,
20056501, 56501 (2000 GG153),56501,,an,N,N,MBA,15.99,1.997,
20056502, 56502 (2000 GY158),56502,,an,N,N,MBA,15.20,,
20056503, 56503 (2000 GR159),56503,,an,N,N,MBA,15.14,2.839,
20056504, 56504 (2000 GT166),56504,,an,N,N,MBA,15.79,,
20056505, 56505 (2000 GV171),56505,,an,N,N,MBA,16.55,,
20056506, 56506 (2000 GH174),56506,,an,N,N,MBA,15.36,,
20056507, 56507 (2000 GU178),56507,,an,N,N,MBA,16.21,1.884,
20056508, 56508 (2000 HG6),56508,,an,N,N,MBA,15.81,,
20056509, 56509 (2000 HB7),56509,,an,N,N,MBA,15.60,,
20056510, 56510 (2000 HT8),56510,,an,N,N,MBA,15.01,2.405,
20056511, 56511 (2000 HE11),56511,,an,N,N,MBA,15.51,,
20056512, 56512 (2000 HH11),56512,,an,N,N,MBA,15.84,,
20056513, 56513 (2000 HY12),56513,,an,N,N,MBA,15.12,,
20056514, 56514 (2000 HM18),56514,,an,N,N,MBA,15.04,3.025,
20056515, 56515 (2000 HD20),56515,,an,N,N,MBA,15.72,,
20056516, 56516 (2000 HE20),56516,,an,N,N,MBA,15.45,,
20056517, 56517 (2000 HU20),56517,,an,N,N,MBA,16.07,,
20056518, 56518 (2000 HZ20),56518,,an,N,N,MBA,14.53,7.473,
20056519, 56519 (2000 HB21),56519,,an,N,N,MBA,15.39,1.951,
20056520, 56520 (2000 HO21),56520,,an,N,N,MBA,16.20,1.633,
20056521, 56521 (2000 HE22),56521,,an,N,N,MBA,16.59,,
20056522, 56522 (2000 HT24),56522,,an,N,N,MBA,15.41,,
20056523, 56523 (2000 HX25),56523,,an,N,N,MBA,15.62,,
20056524, 56524 (2000 HT27),56524,,an,N,N,MBA,16.44,3.400,
20056525, 56525 (2000 HY31),56525,,an,N,N,MBA,15.48,3.615,
20056526, 56526 (2000 HP35),56526,,an,N,N,MBA,15.54,,
20056527, 56527 (2000 HF36),56527,,an,N,N,MBA,15.22,,
20056528, 56528 (2000 HF44),56528,,an,N,N,MBA,16.52,3.110,
20056529, 56529 (2000 HY44),56529,,an,N,N,MBA,16.01,,
20056530, 56530 (2000 HK45),56530,,an,N,N,MBA,15.34,,
20056531, 56531 (2000 HF48),56531,,an,N,N,MBA,15.55,1.799,
20056532, 56532 (2000 HB50),56532,,an,N,N,MBA,15.97,,
20056533, 56533 (2000 HY50),56533,,an,N,N,MBA,16.11,1.435,
20056534, 56534 (2000 HH52),56534,,an,N,N,MBA,15.83,4.933,
20056535, 56535 (2000 HT52),56535,,an,N,N,MBA,15.76,,
20056536, 56536 (2000 HO53),56536,,an,N,N,MBA,14.99,,
20056537, 56537 (2000 HQ53),56537,,an,N,N,MBA,14.77,,
20056538, 56538 (2000 HF54),56538,,an,N,N,MBA,15.30,2.996,
20056539, 56539 (2000 HT58),56539,,an,N,N,MBA,16.05,2.037,
20056540, 56540 (2000 HC61),56540,,an,N,N,MBA,16.42,,
20056541, 56541 (2000 HR61),56541,,an,N,N,MBA,16.28,,
20056542, 56542 (2000 HJ63),56542,,an,N,N,MBA,15.70,2.185,
20056543, 56543 (2000 HT64),56543,,an,N,N,MBA,15.32,,
20056544, 56544 (2000 HB65),56544,,an,N,N,MBA,16.12,1.617,
20056545, 56545 (2000 HK65),56545,,an,N,N,MBA,15.65,2.309,
20056546, 56546 (2000 HF66),56546,,an,N,N,MBA,15.98,1.591,
20056547, 56547 (2000 HQ69),56547,,an,N,N,MBA,16.46,,
20056548, 56548 (2000 HZ74),56548,,an,N,N,MBA,15.81,4.102,
20056549, 56549 (2000 HZ75),56549,,an,N,N,MBA,16.54,,
20056550, 56550 (2000 HZ77),56550,,an,N,N,MBA,15.27,2.379,
20056551, 56551 (2000 HJ78),56551,,an,N,N,MBA,16.53,,
20056552, 56552 (2000 HL78),56552,,an,N,N,MBA,15.46,,
20056553, 56553 (2000 HL79),56553,,an,N,N,MBA,16.05,1.592,
20056554, 56554 (2000 HF85),56554,,an,N,N,MBA,15.75,,
20056555, 56555 (2000 HL85),56555,,an,N,N,MBA,16.22,,
20056556, 56556 (2000 HF88),56556,,an,N,N,MBA,16.18,,
20056557, 56557 (2000 HX91),56557,,an,N,N,MBA,15.37,,
20056558, 56558 (2000 HK100),56558,,an,N,N,MBA,15.12,,
20056559, 56559 (2000 JN3),56559,,an,N,N,MBA,15.82,1.955,
20056560, 56560 (2000 JW6),56560,,an,N,N,MBA,14.87,2.395,
20056561, 56561 Jaimenomen (2000 JG7),56561,Jaimenomen,an,N,N,MBA,15.48,2.339,
20056562, 56562 (2000 JN7),56562,,an,N,N,MBA,15.51,4.510,
20056563, 56563 (2000 JS8),56563,,an,N,N,MBA,15.26,,
20056564, 56564 (2000 JY10),56564,,an,N,N,MBA,15.77,,
20056565, 56565 (2000 JY12),56565,,an,N,N,MBA,14.25,4.502,
20056566, 56566 (2000 JE14),56566,,an,N,N,MBA,15.76,,
20056567, 56567 (2000 JQ14),56567,,an,N,N,MBA,15.92,3.745,
20056568, 56568 (2000 JN15),56568,,an,N,N,MBA,15.78,1.927,
20056569, 56569 (2000 JL17),56569,,an,N,N,MBA,15.59,2.624,
20056570, 56570 (2000 JA21),56570,,an,N,N,MBA,15.20,2.356,
20056571, 56571 (2000 JD22),56571,,an,N,N,MBA,15.16,,
20056572, 56572 (2000 JZ23),56572,,an,N,N,MBA,14.29,,
20056573, 56573 (2000 JD24),56573,,an,N,N,MBA,15.41,,
20056574, 56574 (2000 JK24),56574,,an,N,N,MBA,14.87,5.712,
20056575, 56575 (2000 JX24),56575,,an,N,N,MBA,15.91,1.740,
20056576, 56576 (2000 JB25),56576,,an,N,N,MBA,15.45,,
20056577, 56577 (2000 JE26),56577,,an,N,N,MBA,15.91,1.557,
20056578, 56578 (2000 JJ26),56578,,an,N,N,MBA,14.61,2.742,
20056579, 56579 (2000 JB27),56579,,an,N,N,MBA,15.07,2.503,
20056580, 56580 (2000 JG27),56580,,an,N,N,MBA,15.24,2.261,
20056581, 56581 (2000 JT27),56581,,an,N,N,MBA,16.41,,
20056582, 56582 (2000 JW27),56582,,an,N,N,MBA,15.78,1.723,
20056583, 56583 (2000 JH28),56583,,an,N,N,MBA,14.65,3.128,
20056584, 56584 (2000 JQ29),56584,,an,N,N,MBA,15.90,,
20056585, 56585 (2000 JZ29),56585,,an,N,N,MBA,15.18,,
20056586, 56586 (2000 JK31),56586,,an,N,N,MBA,15.26,,
20056587, 56587 (2000 JL31),56587,,an,N,N,MBA,15.22,3.293,
20056588, 56588 (2000 JS32),56588,,an,N,N,MBA,16.33,1.897,
20056589, 56589 (2000 JH33),56589,,an,N,N,MBA,14.21,4.920,
20056590, 56590 (2000 JY35),56590,,an,N,N,MBA,15.85,2.107,
20056591, 56591 (2000 JP37),56591,,an,N,N,MBA,14.87,3.659,
20056592, 56592 (2000 JF38),56592,,an,N,N,MBA,14.04,7.829,
20056593, 56593 (2000 JS38),56593,,an,N,N,MBA,14.19,,
20056594, 56594 (2000 JL40),56594,,an,N,N,MBA,15.17,2.610,
20056595, 56595 (2000 JX40),56595,,an,N,N,MBA,15.39,2.110,
20056596, 56596 (2000 JG43),56596,,an,N,N,MBA,16.09,,
20056597, 56597 (2000 JO44),56597,,an,N,N,MBA,16.02,,
20056598, 56598 (2000 JY46),56598,,an,N,N,MBA,15.68,,
20056599, 56599 (2000 JW48),56599,,an,N,N,MBA,15.38,1.937,
20056600, 56600 (2000 JK50),56600,,an,N,N,MBA,15.20,5.464,
20056601, 56601 (2000 JS50),56601,,an,N,N,MBA,15.60,,
20056602, 56602 (2000 JQ51),56602,,an,N,N,MBA,15.55,1.923,
20056603, 56603 (2000 JZ52),56603,,an,N,N,MBA,15.17,2.113,
20056604, 56604 (2000 JN56),56604,,an,N,N,MBA,15.49,1.952,
20056605, 56605 (2000 JG57),56605,,an,N,N,MBA,14.96,,
20056606, 56606 (2000 JF58),56606,,an,N,N,MBA,14.56,3.157,
20056607, 56607 (2000 JL58),56607,,an,N,N,MBA,15.21,,
20056608, 56608 (2000 JS58),56608,,an,N,N,MBA,13.94,5.241,
20056609, 56609 (2000 JA60),56609,,an,N,N,MBA,15.26,,
20056610, 56610 (2000 JZ60),56610,,an,N,N,MBA,14.91,,
20056611, 56611 (2000 JH61),56611,,an,N,N,MBA,15.51,3.173,
20056612, 56612 (2000 JY61),56612,,an,N,N,MBA,14.67,3.216,
20056613, 56613 (2000 JX62),56613,,an,N,N,MBA,14.30,,
20056614, 56614 (2000 JQ63),56614,,an,N,N,MBA,15.59,3.216,
20056615, 56615 (2000 JL69),56615,,an,N,N,MBA,14.96,,
20056616, 56616 (2000 JM70),56616,,an,N,N,MBA,14.56,4.143,
20056617, 56617 (2000 JZ72),56617,,an,N,N,MBA,15.67,2.025,
20056618, 56618 (2000 JC73),56618,,an,N,N,MBA,14.99,2.828,
20056619, 56619 (2000 JE73),56619,,an,N,N,MBA,15.71,1.730,
20056620, 56620 (2000 JL73),56620,,an,N,N,MBA,15.76,2.108,
20056621, 56621 (2000 JB74),56621,,an,N,N,MBA,16.19,1.484,
20056622, 56622 (2000 JR75),56622,,an,N,N,MBA,15.39,,
20056623, 56623 (2000 JC76),56623,,an,N,N,MBA,16.73,,
20056624, 56624 (2000 JQ76),56624,,an,N,N,MBA,16.57,,
20056625, 56625 (2000 JW77),56625,,an,N,N,MBA,15.36,2.444,
20056626, 56626 (2000 JH78),56626,,an,N,N,MBA,15.41,5.733,
20056627, 56627 (2000 JF84),56627,,an,N,N,MBA,15.60,3.111,
20056628, 56628 (2000 JG84),56628,,an,N,N,MBA,16.01,1.474,
20056629, 56629 (2000 KV),56629,,an,N,N,MBA,16.04,,
20056630, 56630 (2000 KP2),56630,,an,N,N,MBA,14.15,10.672,
20056631, 56631 (2000 KV2),56631,,an,N,N,MBA,14.43,9.386,
20056632, 56632 (2000 KE7),56632,,an,N,N,MBA,16.39,3.451,
20056633, 56633 (2000 KY8),56633,,an,N,N,MBA,16.70,,
20056634, 56634 (2000 KZ11),56634,,an,N,N,MBA,15.09,,
20056635, 56635 (2000 KR12),56635,,an,N,N,MBA,15.90,2.243,
20056636, 56636 (2000 KA14),56636,,an,N,N,MBA,15.32,,
20056637, 56637 (2000 KG14),56637,,an,N,N,MBA,15.08,,
20056638, 56638 (2000 KN15),56638,,an,N,N,MBA,15.68,,
20056639, 56639 (2000 KE19),56639,,an,N,N,MBA,15.75,1.896,
20056640, 56640 (2000 KZ19),56640,,an,N,N,MBA,15.21,2.367,
20056641, 56641 (2000 KN27),56641,,an,N,N,MBA,14.91,2.393,
20056642, 56642 (2000 KU29),56642,,an,N,N,MBA,15.34,1.845,
20056643, 56643 (2000 KY29),56643,,an,N,N,MBA,15.38,1.868,
20056644, 56644 (2000 KL30),56644,,an,N,N,MBA,14.69,,
20056645, 56645 (2000 KV32),56645,,an,N,N,MBA,14.80,3.036,
20056646, 56646 (2000 KW32),56646,,an,N,N,MBA,15.30,2.019,
20056647, 56647 (2000 KG34),56647,,an,N,N,MBA,15.68,,
20056648, 56648 (2000 KH34),56648,,an,N,N,MBA,15.13,,
20056649, 56649 (2000 KD42),56649,,an,N,N,MBA,15.36,2.518,
20056650, 56650 (2000 KE42),56650,,an,N,N,MBA,15.30,3.646,
20056651, 56651 (2000 KH46),56651,,an,N,N,MBA,16.48,1.810,
20056652, 56652 (2000 KJ48),56652,,an,N,N,MBA,15.30,2.422,
20056653, 56653 (2000 KS48),56653,,an,N,N,MBA,15.94,,
20056654, 56654 (2000 KU50),56654,,an,N,N,MBA,14.88,2.452,
20056655, 56655 (2000 KZ51),56655,,an,N,N,MBA,16.46,1.721,
20056656, 56656 (2000 KW52),56656,,an,N,N,MBA,15.82,,
20056657, 56657 (2000 KY52),56657,,an,N,N,MBA,16.30,3.431,
20056658, 56658 (2000 KJ55),56658,,an,N,N,MBA,15.81,,
20056659, 56659 (2000 KU55),56659,,an,N,N,MBA,16.56,,
20056660, 56660 (2000 KO56),56660,,an,N,N,MBA,15.35,,
20056661, 56661 (2000 KQ56),56661,,an,N,N,MBA,14.60,7.416,
20056662, 56662 (2000 KY56),56662,,an,N,N,MBA,14.62,3.287,
20056663, 56663 (2000 KF60),56663,,an,N,N,MBA,15.53,,
20056664, 56664 (2000 KN60),56664,,an,N,N,MBA,16.11,,
20056665, 56665 (2000 KJ62),56665,,an,N,N,MBA,14.84,,
20056666, 56666 (2000 KQ64),56666,,an,N,N,MBA,15.85,1.810,
20056667, 56667 (2000 KF67),56667,,an,N,N,MBA,15.04,3.086,
20056668, 56668 (2000 KE69),56668,,an,N,N,MBA,15.90,,
20056669, 56669 (2000 KV71),56669,,an,N,N,MBA,14.11,6.365,
20056670, 56670 (2000 KW74),56670,,an,N,N,MBA,15.54,,
20056671, 56671 (2000 KL75),56671,,an,N,N,MBA,15.94,,
20056672, 56672 (2000 KP76),56672,,an,N,N,MBA,15.95,,
20056673, 56673 (2000 KT76),56673,,an,N,N,MBA,15.77,,
20056674, 56674 (2000 KS77),56674,,an,N,N,MBA,15.55,2.791,
20056675, 56675 (2000 KM78),56675,,an,N,N,MBA,16.02,,
20056676, 56676 (2000 LC),56676,,an,N,N,MBA,16.43,,
20056677, 56677 (2000 LG1),56677,,an,N,N,MBA,15.00,,
20056678, 56678 Alicewessen (2000 LR1),56678,Alicewessen,an,N,N,MBA,14.44,6.553,
20056679, 56679 (2000 LB8),56679,,an,N,N,MBA,15.36,,
20056680, 56680 (2000 LM8),56680,,an,N,N,MBA,14.06,4.834,
20056681, 56681 (2000 LY8),56681,,an,N,N,MBA,15.86,1.742,
20056682, 56682 (2000 LA9),56682,,an,N,N,MBA,15.38,,
20056683, 56683 (2000 LC9),56683,,an,N,N,MBA,15.66,,
20056684, 56684 (2000 LV10),56684,,an,N,N,MBA,15.13,5.036,
20056685, 56685 (2000 LE11),56685,,an,N,N,MBA,14.36,4.082,
20056686, 56686 (2000 LB12),56686,,an,N,N,MBA,14.33,,
20056687, 56687 (2000 LE12),56687,,an,N,N,MBA,13.92,5.014,
20056688, 56688 (2000 LM12),56688,,an,N,N,MBA,14.61,,
20056689, 56689 (2000 LD14),56689,,an,N,N,MBA,14.28,,
20056690, 56690 (2000 LZ14),56690,,an,N,N,MBA,15.51,2.195,
20056691, 56691 (2000 LW16),56691,,an,N,N,MBA,15.16,,
20056692, 56692 (2000 LK20),56692,,an,N,N,MBA,13.37,5.757,
20056693, 56693 (2000 LY20),56693,,an,N,N,MBA,14.10,4.204,
20056694, 56694 (2000 LC24),56694,,an,N,N,MBA,14.63,,
20056695, 56695 (2000 LG26),56695,,an,N,N,MBA,14.86,6.462,
20056696, 56696 (2000 LQ26),56696,,an,N,N,MBA,13.93,4.394,
20056697, 56697 (2000 LO27),56697,,an,N,N,MBA,14.39,3.574,
20056698, 56698 (2000 LR27),56698,,an,N,N,MBA,14.54,3.377,
20056699, 56699 (2000 LJ28),56699,,an,N,N,MBA,15.03,,
20056700, 56700 (2000 LL28),56700,,an,N,N,MBA,13.85,,
20056701, 56701 (2000 LM28),56701,,an,N,N,MBA,14.65,,
20056702, 56702 (2000 LQ28),56702,,an,N,N,MBA,13.54,12.097,
20056703, 56703 (2000 LT30),56703,,an,N,N,MBA,13.83,,
20056704, 56704 (2000 LC31),56704,,an,N,N,MBA,15.28,,
20056705, 56705 (2000 LL33),56705,,an,N,N,MBA,14.48,3.310,
20056706, 56706 (2000 LD36),56706,,an,N,N,MBA,15.46,2.360,
20056707, 56707 (2000 LY36),56707,,an,N,N,MBA,14.72,4.466,
20056708, 56708 (2000 MZ),56708,,an,N,N,MBA,15.44,2.640,
20056709, 56709 (2000 MY1),56709,,an,N,N,MBA,14.61,6.418,
20056710, 56710 (2000 MN2),56710,,an,N,N,MBA,15.52,3.024,
20056711, 56711 (2000 MO2),56711,,an,N,N,MBA,14.16,,
20056712, 56712 (2000 MQ2),56712,,an,N,N,MBA,16.20,,
20056713, 56713 (2000 MC3),56713,,an,N,N,MBA,14.88,2.979,
20056714, 56714 (2000 MK3),56714,,an,N,N,MBA,14.30,,
20056715, 56715 (2000 MT3),56715,,an,N,N,MBA,15.87,2.218,
20056716, 56716 (2000 MZ3),56716,,an,N,N,MBA,15.31,3.222,
20056717, 56717 (2000 MS4),56717,,an,N,N,MBA,14.85,,
20056718, 56718 (2000 MU4),56718,,an,N,N,MBA,15.17,,
20056719, 56719 (2000 MA6),56719,,an,N,N,MBA,15.70,,
20056720, 56720 (2000 NK9),56720,,an,N,N,MBA,13.90,5.862,
20056721, 56721 (2000 NY11),56721,,an,N,N,MBA,15.60,,
20056722, 56722 (2000 NH12),56722,,an,N,N,MBA,14.63,4.193,
20056723, 56723 (2000 NK12),56723,,an,N,N,MBA,15.40,3.381,
20056724, 56724 (2000 NQ12),56724,,an,N,N,MBA,15.18,3.339,
20056725, 56725 (2000 NY12),56725,,an,N,N,MBA,15.29,,
20056726, 56726 (2000 NA13),56726,,an,N,N,MBA,14.15,,
20056727, 56727 (2000 NU13),56727,,an,N,N,MBA,14.20,9.441,
20056728, 56728 (2000 NZ13),56728,,an,N,N,MBA,14.68,5.274,
20056729, 56729 (2000 NM14),56729,,an,N,N,MBA,14.68,,
20056730, 56730 (2000 NK15),56730,,an,N,N,MBA,13.88,9.777,
20056731, 56731 (2000 NP16),56731,,an,N,N,MBA,15.47,,
20056732, 56732 (2000 NQ16),56732,,an,N,N,MBA,15.13,,
20056733, 56733 (2000 NK17),56733,,an,N,N,MBA,14.09,5.624,
20056734, 56734 (2000 NM17),56734,,an,N,N,MBA,13.62,13.323,
20056735, 56735 (2000 NB18),56735,,an,N,N,MBA,15.19,,
20056736, 56736 (2000 NX19),56736,,an,N,N,MBA,15.67,,
